IdVenta,IdCliente,IdProducto,Cantidad,PrecioUnitario,FechaVenta,Sucursal
1398,140,264,1,6381.29,05/07/2023,Guadalajara
1384,583,222,10,24055.74,24/12/2024,Online
1629,298,201,17,23378.59,11/04/2024,Toluca Centro
1007,614,324,2,16236.27,2025-02-30,Monterrey
9,141,15,-13,1803.26,30/10/2023,Toluca Centro
334,664,75,8,-3516.95,16/02/2026,Monterrey
4297,10,437,6,18259.67,11/10/2025,CDMX Norte
459,552,426,-16,10086.37,12/08/2023,Online
45,607,145,-15,9708.93,28/11/2025,CDMX Norte
927,505,109,-3,13925.65,11/01/2023,Guadalajara
603,579,285,-15,24448.64,03/01/2023,Monterrey
2751,751,366,13,22902.62,11/07/2023,Puebla
4689,348,128,11,24728.01,24/12/2025,Online
2296,84,176,8,1784.86,03/02/2025,Online
1765,807,307,15,6451.41,24/08/2024,Metepec
3765,397,181,5,20068.49,31/10/2023,CDMX Norte
1202,619,116,2,13226.61,18/12/2025,Metepec
3767,818,443,19,3770.16,15/01/2023,Metepec
3433,234,256,7,13075.11,26/08/2024,Puebla
2639,390,214,1,14927.76,14/06/2025,CDMX Norte
761,834,309,13,18707.49,31/31/2025,Toluca Centro
1546,154,9,20,4283.11,29/07/2023,CDMX Norte
2930,639,344,18,17262.08,29/07/2024,Metepec
2164,444,426,6,24919.5,27/04/2026,Toluca Centro
3991,76,223,17,8973.32,03/04/2024,Toluca Centro
118,388,9,20,-1745.99,23/05/2023,Online
964,14,390,14,-415.35,24/10/2024,CDMX Norte
1243,375,331,19,16879.02,11/02/2023,Online
317,562,319,9,22057.32,2025-02-30,Online
2926,343,80,12,13669.58,18/11/2024,Metepec
895,51673,144,17,15633.6,18/04/2025,Online
2676,868,346,7,18679.05,02/07/2025,Monterrey
2188,407,217,6,14933.16,30/05/2024,Metepec
936,111,262,14,14743.18,08/01/2025,
181,54565,111,5,21273.43,10/06/2025,Puebla
1319,50,244,15,22502.64,17/07/2024,Online
107,233,272,13,10584.95,NO_FECHA,Toluca Centro
4189,45,239,19,17310.14,04/04/2024,Online
892,804,321,4,-2177.2,31/12/2024,Guadalajara
2135,842,105,13,20415.42,16/02/2024,Monterrey
2081,677,168,16,3144.68,29/07/2023,Guadalajara
1492,694,237,11,10122.65,21/01/2023,Metepec
1320,507,406,17,6649.67,24/03/2024,Guadalajara
4588,252,299,12,14681.69,08/06/2023,Toluca Centro
1783,511,25,7,20825.19,25/12/2024,Toluca Centro
1784,145,284,1,16074.44,02/02/2023,Guadalajara
1435,110,131,12,17323.42,18/08/2025,Toluca Centro
2193,520,316,11,17570.92,17/02/2026,Monterrey
2499,82,19,5,3486.22,09/01/2023,Online
3441,624,189,1,21080.6,24/06/2025,Puebla
1214,804,445,4,12724.86,02/02/2025,Toluca Centro
344,716,84966,12,10206.31,02/09/2023,CDMX Norte
4120,389,210,10,2913.94,11/06/2024,Online
379,53309,94,19,24454.58,24/12/2023,CDMX Norte
2072,348,85,5,11671.51,18/03/2025,CDMX Norte
3474,813,93,18,3894.55,13/10/2025,Monterrey
2512,398,383,12,12231.33,25/03/2025,Guadalajara
301,56662,80,18,5314.67,02/10/2023,Monterrey
1139,151,178,9,14642.75,09/04/2023,CDMX Norte
2139,696,390,20,19377.7,19/08/2025,Puebla
1051,58399,438,10,9283.3,29/10/2023,Puebla
3197,289,216,2,3036.26,07/08/2025,Online
755,333,285,8,3139.52,NO_FECHA,Guadalajara
510,825,416,15,22153.8,28/11/2025,
1161,669,372,19,13508.83,22/02/2023,Metepec
562,122,30,17,-2508.85,10/01/2024,Monterrey
946,99,55,13,-4011.18,08/07/2023,Metepec
2414,404,242,18,14869.45,23/07/2023,Metepec
1714,627,98,2,14508.15,27/04/2026,Guadalajara
533,742,275,14,16999.21,2025-02-30,Toluca Centro
319,57659,188,8,6412.24,05/05/2026,Metepec
2465,318,127,1,7721.69,15/09/2025,Metepec
1576,74,351,16,15795.84,05/04/2024,CDMX Norte
839,24,407,10,24633.73,NO_FECHA,Toluca Centro
2456,565,57,19,18073.56,19/04/2024,Toluca Centro
731,198,17,16,291.65,2026-13-01,Puebla
4432,287,185,8,12632.42,10/09/2024,Toluca Centro
1367,470,53,5,19511.25,03/01/2024,Monterrey
3716,891,363,13,9748.04,25/01/2026,Online
4554,101,262,18,13417.34,02/02/2023,Puebla
685,54193,7,13,6632.3,14/01/2026,Metepec
2733,412,295,18,15444.66,19/02/2025,Metepec
4424,420,258,2,19439.1,19/05/2026,Puebla
2706,603,253,16,9733.19,07/06/2025,CDMX Norte
882,428,314,3,5076.3,10/10/2024,
1009,55344,87,17,21157.96,30/01/2026,Puebla
3376,734,444,14,11240.83,27/03/2026,Puebla
2842,423,190,10,21172.96,30/01/2024,Guadalajara
636,647,291,7,24920.59,24/01/2023,
487,55377,7,12,7852.82,13/06/2025,CDMX Norte
466,422,12,18,-4167.56,06/08/2024,Puebla
558,592,282,4,17149.06,30/09/2025,
3019,634,417,13,22508.66,19/06/2025,Guadalajara
2678,856,334,20,21760.17,12/07/2024,Metepec
1315,120,50,8,3241.79,07/05/2026,Puebla
2654,295,225,9,200.35,07/08/2023,Monterrey
4183,152,140,15,18457.3,25/05/2024,Puebla
2364,342,116,18,1027.85,05/08/2024,Monterrey
3981,420,13,9,15843.21,14/04/2023,Metepec
3403,193,379,11,12320.1,20/03/2025,Guadalajara
351,459,404,-18,5283.13,14/11/2023,Monterrey
4468,7,8,16,3708.65,05/06/2023,Metepec
293,333,49,15,17902.14,2026-13-01,Guadalajara
221,629,353,16,18469.88,NO_FECHA,Guadalajara
4601,864,275,9,1698.14,12/03/2024,Guadalajara
2565,870,90,6,11085.75,27/09/2025,Metepec
1881,849,402,9,3437.86,21/07/2025,Online
4341,699,143,14,14018.42,08/01/2026,Online
3432,149,445,1,3068.55,15/05/2025,Guadalajara
2810,777,415,18,14644.79,21/03/2026,Online
2307,293,442,4,887.51,21/03/2023,Toluca Centro
2953,834,380,13,8046.61,12/08/2023,Puebla
4069,99,132,15,5706.51,06/01/2025,Toluca Centro
2046,294,191,15,15957.94,07/06/2024,Puebla
4555,579,198,20,15704.1,02/01/2026,Metepec
2704,222,12,9,23798.73,06/01/2024,Online
1529,62,135,3,16865,24/01/2023,Metepec
4330,780,168,11,16994.29,29/04/2025,Online
4520,517,274,12,3697.5,26/03/2024,Online
3358,328,19,20,7717.11,20/07/2025,Puebla
1890,614,53,1,11691.29,02/01/2023,Online
3900,568,36,10,13486.78,06/09/2024,Guadalajara
2702,425,69,4,17324.9,09/02/2024,Guadalajara
346,464,11,17,-3662.04,12/02/2024,Online
3559,680,164,3,3105.34,04/01/2025,Metepec
1146,277,409,15,18842.82,13/10/2024,CDMX Norte
2489,2,425,1,23182.71,11/05/2025,Puebla
3719,162,339,9,23064.41,03/02/2026,Online
4267,30,199,6,10666.77,28/12/2024,Puebla
3300,780,438,16,19459.62,24/01/2023,Online
2902,588,334,12,8589.38,13/08/2025,Monterrey
2951,276,31,14,21926.91,11/02/2025,Metepec
1295,794,109,5,21008.82,07/01/2026,Metepec
3127,205,402,4,1528.09,10/01/2024,Toluca Centro
4367,672,317,11,8844.76,21/07/2025,Guadalajara
453,383,90,-1,11521.13,10/02/2025,Monterrey
30,461,196,6,12484.67,16/06/2024,
4397,544,302,9,19302.6,10/06/2025,Monterrey
3038,221,416,5,13731.35,27/02/2026,Toluca Centro
656,6,83763,2,3581.46,29/05/2024,Metepec
2222,433,366,12,20854.11,21/11/2024,Guadalajara
991,58443,410,18,20407.24,23/04/2024,CDMX Norte
3079,880,146,14,24878.95,06/08/2023,Guadalajara
4573,264,374,11,16519.14,27/05/2025,Online
40,304,396,4,-847.49,09/01/2025,Monterrey
1482,676,198,1,5066.33,19/01/2026,Monterrey
742,389,51,2,-1835.13,23/06/2023,Metepec
2738,637,283,3,10550.16,03/11/2023,Online
322,759,240,12,-3173.26,26/05/2024,Puebla
1171,291,297,5,7713.83,13/05/2025,Toluca Centro
1106,472,385,10,8794.96,09/09/2024,Online
4611,301,237,18,5220.32,05/11/2024,Online
2289,441,58,11,14477.51,25/04/2026,Metepec
3923,878,6,10,6323.92,12/12/2025,Puebla
4372,827,342,14,20112.14,23/06/2025,CDMX Norte
3082,198,195,3,3158.44,10/01/2023,Metepec
822,690,268,19,9554.84,22/12/2024,
4723,599,294,17,19239.67,06/10/2024,Guadalajara
2419,317,430,7,12402.3,16/10/2024,Toluca Centro
3980,833,199,16,1067.08,13/11/2025,CDMX Norte
3678,788,256,9,13852.44,17/03/2026,Guadalajara
1938,687,332,20,13047.56,14/11/2023,Metepec
3916,655,29,8,10315.76,31/08/2024,Online
2806,475,30,4,21121.98,30/04/2024,Toluca Centro
1644,795,318,18,11183.52,08/01/2024,Online
2628,348,406,17,15217.99,23/06/2023,Online
997,50162,41,6,5262.32,24/06/2024,CDMX Norte
3334,719,260,2,14583.33,11/10/2025,Guadalajara
1038,871,294,16,11768.3,22/03/2023,
3464,102,212,9,11628.07,09/03/2023,Monterrey
2509,817,170,18,8889.13,24/07/2023,Puebla
2085,749,296,18,134.56,09/11/2023,Online
851,574,259,11,4117.43,2025-02-30,Metepec
4278,343,46,16,6021.67,12/10/2024,Metepec
615,816,373,-14,8472.4,15/05/2023,CDMX Norte
2968,679,108,5,11877.25,06/11/2024,Monterrey
158,393,86789,9,18245.38,22/01/2023,Puebla
1432,780,196,17,7367.16,08/06/2024,Metepec
2025,481,121,5,9374.91,02/07/2023,Guadalajara
4158,370,226,9,11819.06,05/04/2023,Metepec
3618,284,269,5,3722.31,20/03/2025,Puebla
2912,419,418,16,14987.19,27/04/2023,Metepec
4140,638,5,1,15851.8,18/11/2023,Monterrey
1891,416,448,8,11827.02,26/02/2025,Online
3172,461,393,4,9691.44,13/09/2023,CDMX Norte
789,249,71,-4,16900.64,27/01/2024,Toluca Centro
4742,101,166,2,1133.46,26/01/2023,Guadalajara
267,454,100,-5,17857.08,13/04/2026,Guadalajara
184,389,115,17,-1291.19,29/11/2023,Guadalajara
135,743,44,-13,22078.81,04/10/2023,Guadalajara
808,712,29,12,-3912.81,24/04/2023,Guadalajara
1419,669,414,14,24117.2,07/06/2024,Monterrey
4514,313,361,9,16133.55,29/08/2025,Guadalajara
606,642,366,7,370.79,17/05/2026,
2407,544,383,6,15221.33,21/02/2023,Monterrey
244,688,395,19,-2687.48,06/09/2024,CDMX Norte
3649,650,106,19,1014.11,26/04/2024,Online
3049,371,354,15,13325.32,16/11/2025,Guadalajara
1225,398,91,5,20652.78,05/07/2025,Metepec
1948,802,192,7,11042.27,27/02/2023,Monterrey
3467,429,383,18,1692.81,18/12/2024,Toluca Centro
1887,572,157,1,5893.29,30/03/2025,Puebla
266,412,87184,14,13616.67,02/05/2025,Guadalajara
4605,831,10,13,19948.78,16/03/2023,Toluca Centro
4428,555,278,14,3092.13,31/07/2023,CDMX Norte
151,57430,42,9,11837.32,28/04/2025,Toluca Centro
3578,835,294,17,14035.44,05/09/2024,Online
1711,778,330,16,15899.42,22/02/2025,Metepec
97,54772,116,16,23658.62,10/03/2023,Toluca Centro
2138,293,51,10,6212.94,16/12/2024,Puebla
2359,738,236,6,2868.12,13/07/2025,CDMX Norte
2941,568,380,3,13682.94,28/05/2023,Toluca Centro
4187,187,39,15,14749.7,25/01/2023,Puebla
3119,358,292,4,14679.82,30/06/2024,Puebla
2162,555,443,8,15980.81,26/05/2023,Puebla
4810,108,141,4,3015.52,21/10/2024,Guadalajara
3974,529,343,1,12482.1,21/07/2024,Monterrey
2893,635,115,20,12515.11,14/09/2023,Guadalajara
3186,361,176,10,2179.62,07/02/2026,Monterrey
442,666,57,16,-1852.05,20/11/2023,Monterrey
2339,740,7,9,17610.39,26/07/2024,Guadalajara
985,58014,212,16,4977.65,07/02/2026,Metepec
4813,256,437,1,15940.09,03/09/2024,Online
262,147,380,17,-3954.2,17/12/2024,Online
3527,381,150,3,2798.65,27/10/2024,Monterrey
1787,474,298,8,18195.73,29/01/2025,Monterrey
630,691,155,17,18518.42,08/02/2024,
256,380,151,15,-1334.49,10/12/2023,Puebla
3754,179,187,8,4370.64,19/04/2025,Puebla
2720,802,426,13,21151.68,02/08/2025,Toluca Centro
4199,201,374,8,4106.83,19/11/2024,Monterrey
98,258,87996,13,19116.82,14/01/2026,Monterrey
2724,558,429,3,697.02,31/01/2026,CDMX Norte
953,161,151,10,5358.21,2025-02-30,Puebla
1802,218,34,5,8836.25,06/08/2024,Guadalajara
2601,371,272,6,11289.77,06/02/2025,Toluca Centro
4332,131,293,19,10354.85,24/03/2026,Monterrey
2143,166,325,4,24881.58,16/06/2025,Monterrey
758,293,84157,4,17903.99,05/05/2026,Online
2245,282,126,11,18763.84,15/02/2023,Toluca Centro
1077,303,130,13,16623.46,22/08/2023,Guadalajara
4645,202,34,18,2741.66,26/07/2024,Toluca Centro
525,441,217,-8,20181.77,27/04/2025,Metepec
1496,254,202,12,9440.31,10/04/2025,Puebla
1103,290,225,20,2753.58,17/09/2023,Metepec
1068,1,37,13,7227.46,20/04/2023,
587,342,265,15,23583.3,31/31/2025,Monterrey
554,338,87140,11,5675.11,10/11/2024,Guadalajara
574,492,189,20,-851.63,04/03/2026,Guadalajara
2954,847,141,11,4063.72,01/11/2025,Metepec
1004,566,88537,20,5866.99,25/12/2024,Toluca Centro
3810,127,177,10,23308.16,12/06/2025,Toluca Centro
746,127,80478,15,12255.99,05/02/2026,Guadalajara
3496,260,60,12,16485.04,06/05/2023,Puebla
3610,160,324,7,21598.39,22/01/2024,Monterrey
4,762,440,1,-4426.12,15/04/2023,Puebla
455,217,222,15,22000.24,NO_FECHA,Monterrey
1313,384,49,3,21386.06,02/06/2025,Online
1844,491,186,6,15845.51,12/02/2024,Guadalajara
86,485,89900,16,19168.65,18/05/2023,Guadalajara
3830,767,287,7,7806.86,15/06/2024,Puebla
2715,403,124,1,14722.83,07/12/2024,Guadalajara
1226,530,51,20,22886.96,04/03/2024,Monterrey
1020,414,233,3,24980.58,23/09/2024,
3107,9,359,5,6612.7,23/07/2024,Online
2665,99,263,10,10247.54,10/12/2024,Online
3950,647,336,12,4454.34,02/02/2023,Monterrey
4736,501,81,10,8243.84,24/08/2023,Monterrey
269,5,155,2,15672.73,31/31/2025,Monterrey
3628,783,29,16,13218.4,31/05/2023,Toluca Centro
1122,173,442,10,2371.33,29/10/2024,Monterrey
4665,31,137,6,10371.07,28/01/2023,CDMX Norte
3573,144,326,14,4218.02,05/07/2023,Online
207,556,99,-15,10227.95,13/11/2025,Puebla
471,632,429,-8,14496.56,26/10/2024,Guadalajara
1348,98,289,7,12473.04,26/07/2025,Metepec
4344,883,107,19,4629.65,01/10/2025,CDMX Norte
1586,713,360,13,3493.52,23/01/2025,CDMX Norte
2476,636,298,15,760.82,29/01/2025,Puebla
3327,835,50,3,7361.53,02/09/2025,Guadalajara
4529,556,40,20,2152.13,12/05/2023,Monterrey
3372,156,189,10,24080.16,19/02/2024,Toluca Centro
3401,179,190,1,19154.73,24/05/2023,Toluca Centro
3230,207,118,14,11697.58,15/06/2026,Monterrey
1288,576,406,4,9501.11,21/03/2025,Online
3983,489,220,9,15893.03,06/12/2023,Puebla
1374,646,313,1,545.34,30/11/2023,Toluca Centro
2671,889,199,6,22989.59,22/12/2024,Monterrey
3995,308,109,15,10420.94,16/04/2024,Monterrey
3985,476,269,7,6319.44,03/03/2025,Puebla
1727,691,240,15,21230.91,17/09/2024,Toluca Centro
4213,794,441,17,6601.89,04/01/2024,Guadalajara
1579,752,92,8,2808.89,15/11/2023,Guadalajara
4737,230,210,20,23025.57,12/01/2023,Toluca Centro
653,738,122,10,10433.45,2026-13-01,Toluca Centro
3964,138,157,13,20645.91,03/02/2025,Puebla
1383,624,396,17,21931.76,29/03/2025,CDMX Norte
1785,637,427,6,19913.2,01/03/2024,CDMX Norte
1631,469,342,20,7831.23,09/01/2023,Puebla
4020,379,46,14,3603.83,04/01/2026,Toluca Centro
3219,286,319,16,15765.63,17/03/2024,Monterrey
2915,281,259,19,8673.3,09/06/2026,Monterrey
3359,749,289,1,13273.2,13/06/2026,CDMX Norte
1780,471,214,2,18081,02/01/2026,CDMX Norte
2517,395,394,4,9657.82,02/11/2024,Metepec
4252,128,371,14,13362.14,10/09/2025,Puebla
540,605,401,9,17569.42,06/02/2023,
3103,150,339,17,17369.79,23/03/2023,Online
341,610,326,1,18218.6,31/31/2025,Monterrey
2341,707,328,14,13703.7,17/04/2023,Toluca Centro
3056,626,336,8,12546.26,13/05/2023,Toluca Centro
1935,78,260,14,10090.23,08/12/2025,Toluca Centro
1257,128,147,15,5435.88,17/01/2023,Toluca Centro
4227,66,216,4,18622.55,02/05/2026,Toluca Centro
2423,733,313,20,22027.39,22/05/2023,Online
4502,399,167,5,19733.52,03/08/2025,Toluca Centro
3864,289,339,6,4436.87,11/10/2024,Monterrey
3960,267,321,17,2113.22,23/01/2024,Monterrey
4772,385,316,12,22977.85,28/06/2024,Guadalajara
818,537,86582,7,23081.54,20/08/2024,Toluca Centro
2925,826,187,11,2647.13,11/07/2024,Metepec
3956,790,86,3,11463.17,05/10/2023,Online
2150,235,340,14,22885.47,17/07/2023,Online
261,652,201,-18,9027.8,23/04/2026,CDMX Norte
2875,447,247,10,4999.76,08/12/2023,Puebla
522,778,102,2,16015.25,04/05/2026,
816,442,6,4,24479.6,17/06/2025,
137,898,173,10,24260.9,31/31/2025,CDMX Norte
212,879,86511,9,683.32,31/10/2025,Online
3669,218,161,11,1433,06/09/2024,Metepec
2647,598,225,20,1416.61,14/03/2026,Online
1360,877,167,7,10516.01,01/12/2024,Puebla
1170,565,294,3,9671.83,08/02/2024,Metepec
4346,773,268,5,484.28,31/03/2024,Puebla
3454,339,410,4,14303.14,15/07/2024,Guadalajara
3777,28,242,14,2179.97,05/07/2023,Guadalajara
935,244,353,9,22732.32,NO_FECHA,Guadalajara
105,495,289,-20,9104.99,06/04/2023,Puebla
3183,779,105,7,1359.53,15/09/2025,Toluca Centro
846,147,188,2,16519.38,11/06/2026,
3511,223,252,18,9505.36,18/08/2024,Guadalajara
4693,569,306,2,4289.9,03/08/2024,Toluca Centro
2348,402,70,2,3807.56,24/11/2024,Online
419,72,227,12,22768.52,2025-02-30,Metepec
1131,523,322,2,17661.24,01/05/2026,CDMX Norte
3225,751,197,9,12756.17,20/05/2025,Puebla
1722,580,130,10,9666.75,27/04/2025,Toluca Centro
899,136,131,16,12412.49,2026-13-01,Guadalajara
1329,838,54,19,18543.34,24/12/2023,Monterrey
767,584,51,3,14235.16,2026-13-01,Toluca Centro
342,723,437,4,3982.4,03/06/2023,
3588,685,225,6,16636.25,02/09/2024,Puebla
2484,243,386,17,464.37,11/06/2023,Puebla
3170,624,262,5,7481.98,13/02/2025,CDMX Norte
2448,189,360,8,11231.27,16/11/2023,Online
4764,448,73,19,8775.28,02/10/2025,Toluca Centro
1444,94,432,1,4548.38,17/03/2023,Toluca Centro
3937,276,236,15,8151.45,12/04/2026,Online
2399,587,437,16,23539.44,24/10/2023,Online
1655,654,70,1,7054.8,03/09/2023,Toluca Centro
663,340,178,-3,13930.59,26/02/2024,Guadalajara
3606,222,394,5,5882.52,02/07/2024,Monterrey
688,272,87,1,-3769.66,27/12/2025,Puebla
473,488,154,5,14431.7,2026-13-01,Puebla
2795,125,74,5,7273.11,14/12/2023,Monterrey
986,314,89017,13,14176.59,06/09/2024,Puebla
2996,322,149,5,5068.77,17/05/2026,Puebla
584,652,89884,1,24311.29,30/03/2025,Online
4462,671,298,10,20210.96,31/05/2026,Guadalajara
115,53758,53,6,16149.88,11/10/2023,Monterrey
2019,694,392,3,9274.25,01/05/2026,Guadalajara
594,695,419,10,3634.98,07/04/2025,
770,383,85597,9,14947.04,20/07/2023,Online
3356,407,374,6,12881.32,14/02/2023,Guadalajara
4038,434,160,13,16255.12,23/08/2023,Puebla
3575,6,160,2,4563.56,21/07/2025,Toluca Centro
2277,451,246,3,11002.86,08/02/2024,Puebla
2133,349,273,1,23988.27,20/05/2026,Online
3978,171,373,3,19421.44,01/06/2025,Monterrey
2279,70,437,3,5732.98,28/10/2025,Puebla
4342,526,380,18,824.35,28/02/2026,Toluca Centro
4224,216,182,8,2262.77,28/09/2024,Online
2221,593,4,2,1353.97,17/10/2023,Metepec
4087,735,21,8,9610.88,20/04/2025,Monterrey
2730,264,353,5,21560.14,09/05/2023,Online
2529,51,241,5,12063.6,02/08/2025,Puebla
3001,541,296,4,21703.38,25/03/2026,Metepec
1509,232,264,16,20673.87,26/01/2026,Metepec
2802,564,217,9,16383.15,15/10/2023,CDMX Norte
4565,692,210,5,24987.83,30/09/2025,Guadalajara
2033,270,249,18,22282.45,03/01/2023,Online
426,94,186,20,18951.55,13/08/2024,
1330,606,150,8,14206.42,07/06/2024,Metepec
3380,204,151,1,3469.11,18/09/2024,Puebla
3561,401,355,5,5476.45,23/05/2026,Puebla
614,434,85396,11,17560.56,29/09/2023,Puebla
3828,97,202,1,21964.31,29/06/2023,Guadalajara
694,669,126,3,-3171.72,02/11/2025,CDMX Norte
3677,597,139,12,6062.83,05/03/2026,CDMX Norte
1456,368,380,16,2256.03,27/03/2024,Monterrey
269,5,155,2,15672.73,31/31/2025,Monterrey
3259,767,388,18,3452.07,24/12/2025,CDMX Norte
825,100,385,-9,24347.14,26/04/2023,Guadalajara
2644,734,37,15,23759.94,20/04/2026,Toluca Centro
2695,194,147,1,3347.54,18/06/2023,Toluca Centro
138,487,422,8,22221.79,29/10/2023,
3756,775,146,13,8741.69,22/03/2024,Online
1692,771,378,14,9602.63,23/06/2023,Toluca Centro
2375,784,38,9,22901.35,12/12/2024,Monterrey
3436,873,171,19,23555.29,17/04/2026,Guadalajara
582,447,382,20,21149.53,11/06/2023,
1540,244,287,3,5696.82,27/05/2024,Online
521,339,187,15,7800.19,2026-13-01,CDMX Norte
3354,342,348,18,17054.16,27/01/2023,Puebla
3558,221,294,18,3134.5,11/04/2023,Metepec
1963,361,213,8,3435.98,11/01/2024,Monterrey
4540,695,341,3,3435.16,04/03/2023,Toluca Centro
2152,782,30,1,7128.25,28/01/2023,CDMX Norte
3428,402,387,6,23361.97,28/05/2023,Online
2717,429,309,18,12236.06,09/06/2026,Metepec
103,57481,326,12,12157.82,17/03/2026,CDMX Norte
3292,474,368,16,16486.47,14/08/2023,Online
1485,309,390,13,21155.45,25/03/2024,Puebla
3247,443,367,11,10150.8,04/02/2025,Monterrey
537,116,324,-2,19450.84,22/03/2026,CDMX Norte
4627,346,363,20,23497.19,27/09/2025,Online
862,339,360,7,-4654.86,17/01/2025,Toluca Centro
2211,806,155,5,12488.48,12/05/2025,Guadalajara
3945,5,195,5,24843.11,12/09/2025,CDMX Norte
1311,556,143,17,23991.75,04/12/2024,Monterrey
4630,832,366,13,19057.45,06/06/2026,Monterrey
2306,806,354,8,18770.65,02/12/2025,Metepec
772,111,64,5,-4926.37,20/02/2025,CDMX Norte
740,395,83655,5,3742.38,29/07/2023,Puebla
4381,607,38,13,17340.77,12/01/2023,Metepec
422,54,85255,3,5802.37,27/11/2025,Monterrey
920,808,84602,16,7176.19,15/08/2025,Guadalajara
1388,848,390,6,3853.68,07/09/2025,Puebla
2754,73,325,3,14148.87,26/04/2026,Guadalajara
2148,500,449,8,19807.83,16/06/2024,Online
2619,721,217,8,5802.63,27/10/2024,CDMX Norte
2259,391,241,16,3890.72,27/08/2023,Puebla
3632,326,116,5,3825.44,07/03/2026,Monterrey
3910,356,189,7,3545.64,28/03/2023,Metepec
3700,140,391,10,10018.96,08/08/2025,Metepec
1813,417,357,11,17914.96,25/02/2023,Metepec
1834,543,47,19,19618.42,18/01/2023,Online
2727,621,59,1,12788.63,03/12/2025,Monterrey
3410,330,391,4,7119.67,23/05/2023,Puebla
1238,552,69,5,13595.18,29/05/2024,CDMX Norte
3445,596,32,6,23189.66,23/04/2023,Toluca Centro
3371,686,173,8,13707.92,23/08/2025,Puebla
353,747,286,12,6462.44,31/31/2025,Toluca Centro
3339,150,64,18,17929.76,18/11/2025,Monterrey
432,87,208,9,6143.98,03/08/2025,
4418,694,306,12,12991.79,25/10/2023,Monterrey
120,497,153,20,21047.8,22/08/2023,
2556,98,155,13,9284.03,25/07/2025,Toluca Centro
2621,517,75,12,7148.04,16/03/2025,Guadalajara
1764,373,48,3,24527.41,02/08/2025,CDMX Norte
2976,402,162,8,21362,24/01/2025,Toluca Centro
2650,83,330,1,13519.75,29/08/2023,CDMX Norte
4319,853,199,13,12580.84,25/12/2024,Puebla
2206,769,162,11,12405.57,12/05/2025,Online
27,568,96,-11,8887.27,15/11/2023,Toluca Centro
3301,97,97,15,226.43,01/06/2023,Metepec
847,54881,225,9,22164.34,10/12/2024,Online
4776,554,51,4,21610.87,25/08/2023,Puebla
4521,392,80,10,9353.99,20/02/2024,Toluca Centro
2777,680,40,14,14591.5,12/03/2025,Metepec
3112,733,100,12,18209.38,29/09/2024,Metepec
4351,355,32,11,7346.3,09/02/2025,Toluca Centro
4738,464,142,17,13233.21,13/12/2025,Online
3688,45,175,9,16543.72,11/08/2024,Online
2410,527,217,4,5414.71,25/09/2023,Monterrey
4011,160,379,14,22818.34,23/11/2023,Monterrey
98,258,87996,13,19116.82,14/01/2026,Monterrey
1164,708,191,6,12255.27,07/02/2026,Guadalajara
2831,459,369,6,4329.46,05/11/2024,Guadalajara
393,457,192,-14,4560.91,16/01/2025,Monterrey
947,640,135,12,14515.93,2025-02-30,Metepec
429,174,385,-16,24418.43,02/05/2026,Toluca Centro
3193,859,205,11,10767.2,26/09/2023,Toluca Centro
1728,596,260,8,950.77,31/01/2023,Toluca Centro
495,682,426,-8,8833.9,25/09/2024,Puebla
338,838,83932,1,17923.99,15/10/2024,CDMX Norte
898,569,146,1,-2934.68,12/11/2023,Online
3472,25,53,10,13352.95,24/08/2023,Toluca Centro
3088,107,112,7,4314.05,09/02/2026,Monterrey
1260,28,435,19,21673.68,29/01/2023,Online
3042,847,420,15,20849.21,08/04/2024,Toluca Centro
3083,410,331,3,9836.49,13/02/2024,CDMX Norte
4384,290,219,13,5429.64,26/09/2024,Online
180,890,14,3,15725.53,14/12/2023,
4050,200,28,8,8062.75,08/11/2025,CDMX Norte
790,871,167,14,-4078.85,19/06/2023,CDMX Norte
1654,62,333,4,3875.44,18/04/2026,Guadalajara
4097,889,413,9,8003.92,16/09/2023,Online
1132,534,401,5,5945.68,23/10/2023,Toluca Centro
4571,78,138,19,8357.5,28/01/2023,Puebla
2908,316,48,15,11496.02,10/01/2024,Online
